SPATIAL,RAC_WHITE,RAC_BLACK,RAC_INDIAN,RAC_ASIAN,RAC_PACIFIC,RAC_OTHER,RAC_HISPANIC,EDU_ELEMENTAR,EDU_HIGH,EDU_COLLEGE,EDU_BACHELOR,INC_A,INC_B,INC_C,INC_D,INC_E,INC_F,INC_G,INC_H,INC_I,INC_J
12121,0.7557098023045381,0.13465283027512429,0.0027489519620644627,0.002474056765858017,0.0,0.016951870432730855,0.08746248825968433,0.07601469559132261,0.5325110800093306,0.21699323536272452,0.17448098903662235,0.09799999999999999,0.085,0.147,0.132,0.14300000000000002,0.195,0.124,0.03700000000000001,0.021,0.017
12123,0.7217252679124967,0.21326720396776194,0.009299442033477991,0.0047825701886458245,0.0014170578336728367,0.015100522540076168,0.03440793552386857,0.08699945145364783,0.5410312671420735,0.21097092704333517,0.1609983543609435,0.084,0.052000000000000005,0.153,0.19500000000000006,0.18800000000000003,0.15700000000000003,0.082,0.08099999999999999,0.002,0.005999999999999999
12125,0.7017613299030279,0.22105679794181674,0.004221914374299096,0.004749653671086484,0.00019790223629527012,0.013853156540668909,0.0541592453328056,0.09050880626223091,0.5685746901500326,0.2108610567514677,0.13005544683626877,0.11400000000000002,0.071,0.118,0.168,0.16500000000000004,0.16,0.128,0.055,0.011000000000000003,0.009000000000000003
12127,0.736232542295901,0.10172355062391593,0.0029874355430437385,0.017092594840311195,0.00037979193666480034,0.018261336006233288,0.12332274875393007,0.04203033560253195,0.3992236952107966,0.2604633942434014,0.29828257494327004,0.08199999999999999,0.057999999999999996,0.139,0.13499999999999998,0.163,0.179,0.10800000000000001,0.088,0.025,0.023
12129,0.790509037491218,0.15002874113814907,0.005844031423644376,0.004087628536756722,0.0,0.012741904579421344,0.0367886568308105,0.055946317406419276,0.4517745977847845,0.2569326542161856,0.23534643059261057,0.064,0.035,0.10799999999999998,0.102,0.14800000000000005,0.25400000000000006,0.14200000000000002,0.109,0.020999999999999998,0.017
12131,0.8444773111428943,0.04950591600572097,0.006094786113639319,0.011718242101157197,0.0015927707710310752,0.027727213626316475,0.05888376023924067,0.058255006129955045,0.3768287699223539,0.24912137310993052,0.31579485083776054,0.084,0.05200000000000002,0.105,0.136,0.152,0.171,0.09899999999999999,0.11199999999999997,0.037000000000000005,0.05200000000000002
12133,0.7760994030941649,0.15686035651926747,0.008567832054249401,0.0013805985300686238,0.003492102164291225,0.01920656190360174,0.0343931457343566,0.08617976957823682,0.5352484393239608,0.23382226056945643,0.14474953052834594,0.127,0.08,0.11499999999999999,0.14000000000000004,0.165,0.192,0.079,0.07000000000000002,0.02,0.013000000000000001
13001,0.7000543183052689,0.1823465507876154,0.004834329168929929,0.008093427485062466,0.0,0.011135252580119501,0.0935361216730038,0.09683521280465623,0.5515460167333576,0.1923608584939978,0.15925791196798836,0.11399999999999999,0.077,0.13899999999999998,0.127,0.18100000000000008,0.15,0.09,0.09300000000000001,0.018000000000000002,0.011000000000000001
13003,0.5637397194000967,0.17972907595549106,0.0070149975810353165,0.0,0.0,0.0020561199806482825,0.2474600870827286,0.18800813008130082,0.5130420054200542,0.17699864498644988,0.12195121951219512,0.10500000000000001,0.11200000000000002,0.20500000000000002,0.16999999999999998,0.089,0.132,0.10400000000000004,0.05799999999999998,0.009000000000000003,0.016
13005,0.7409119189405386,0.15420851479868455,0.0,0.0037330015109768022,0.0031108345924806685,0.015731934939116524,0.08230379521820283,0.09677805725236556,0.5216193556114505,0.18900467121810996,0.19259791591807401,0.101,0.086,0.149,0.127,0.14800000000000002,0.175,0.11900000000000001,0.069,0.018999999999999996,0.007
13007,0.5018461538461538,0.4123076923076923,0.003384615384615385,0.008307692307692308,0.004923076923076923,0.003076923076923077,0.06615384615384616,0.06636838180462341,0.5712155108128263,0.19500372856077555,0.1674123788217748,0.125,0.054,0.12999999999999998,0.115,0.145,0.203,0.096,0.081,0.040999999999999995,0.01
13009,0.5309334614041216,0.41625916870415647,0.0024231575270695074,0.015324834090115263,0.0013316451274886483,0.012006636395389451,0.0217210967516591,0.05711732206694833,0.43278084714548803,0.30237785722023613,0.2077239735673275,0.153,0.1,0.157,0.092,0.127,0.154,0.09899999999999999,0.081,0.025,0.011000000000000001
13011,0.8839441535776614,0.02356020942408377,0.00299956369982548,0.012761780104712041,0.0,0.01325261780104712,0.06348167539267016,0.09340659340659341,0.5760667903525046,0.1765377479663194,0.15398886827458255,0.081,0.068,0.14700000000000002,0.117,0.174,0.21400000000000002,0.11500000000000003,0.06700000000000002,0.009000000000000001,0.008
13013,0.7366375784019634,0.11173984183256068,0.00109080992637033,0.0348786473956913,0.0,0.01962094355058631,0.09603217889282792,0.08247885637302597,0.4423134495920964,0.24461118179776964,0.230596512237108,0.057,0.04,0.094,0.114,0.167,0.225,0.14,0.121,0.027000000000000003,0.015
13015,0.788105000882855,0.1077181142218124,0.0039434188067724784,0.008318455592395677,0.0,0.011938160915030116,0.07997684958113437,0.08416602108746175,0.4538531230714689,0.23131868853320028,0.23066216730786906,0.068,0.047,0.115,0.107,0.155,0.21499999999999997,0.128,0.121,0.024,0.019
13017,0.5683998850904912,0.3593220338983051,0.0,0.0009767308244757254,0.0002872737719046251,0.010456765297328354,0.060557311117494975,0.06845700093138776,0.5405153678981682,0.22035082272586154,0.17067680844458244,0.20400000000000001,0.108,0.12,0.131,0.16799999999999998,0.141,0.065,0.048999999999999995,0.01,0.004000000000000001
13019,0.8241335721057621,0.10397134730854314,0.0014221004951016538,0.008953966080269672,0.0,0.012956915622037291,0.0485620983882861,0.07684269193256235,0.5163717430681343,0.19924759648878362,0.20753796851051973,0.138,0.08800000000000001,0.151,0.11599999999999996,0.163,0.183,0.099,0.048,0.013,0.001
13021,0.3985563640608584,0.536389223964616,0.0012711259841498373,0.01834053205701908,0.0003372375059989364,0.014001841835609687,0.031103674591748058,0.060813678530285575,0.41840261236368675,0.24472720028410322,0.27605650882192445,0.14800000000000002,0.08400000000000002,0.13,0.11200000000000002,0.127,0.16200000000000003,0.094,0.08600000000000001,0.029,0.03
13023,0.6897545773276198,0.2753408648227503,0.0007012076353720296,0.001246591351772497,0.0,0.007012076353720296,0.025944682508765096,0.05033590694876166,0.4853103379123634,0.26702095658277347,0.19733279855610147,0.13699999999999998,0.083,0.14099999999999996,0.12199999999999998,0.12400000000000001,0.14300000000000004,0.126,0.08800000000000002,0.027,0.01
13025,0.9281095473564093,0.02635439873933598,0.0,0.012606640221702983,0.0019562027930228767,0.009672336032168669,0.02130087485736021,0.07778668805132317,0.575198658598819,0.19559670481883795,0.1514179485310199,0.09300000000000001,0.079,0.17,0.12799999999999997,0.169,0.16699999999999995,0.09699999999999999,0.078,0.012000000000000004,0.007000000000000001
13027,0.572067753275807,0.35231703419622884,0.0008948545861297539,0.008245445829338447,0.0005113454777884309,0.009843400447427294,0.05612016618728028,0.09124386252045827,0.5131751227495909,0.2218494271685761,0.1737315875613748,0.129,0.079,0.156,0.139,0.17,0.152,0.067,0.073,0.022999999999999993,0.011
13029,0.7470971147079521,0.14379544921416842,0.005600516068496364,0.01803307529908515,0.0,0.021023926812104153,0.06444991789819376,0.046238471400802346,0.3313619256379503,0.24136647504032424,0.38103312792092314,0.065,0.043000000000000003,0.083,0.08600000000000001,0.112,0.164,0.141,0.18999999999999997,0.077,0.039
13031,0.6417467631014069,0.28328844287061977,0.002761788873545617,0.01484803325084426,0.00031446110936410494,0.020699744329445866,0.03634076646477352,0.05205189845361704,0.29770003239390996,0.3875505089253747,0.26269756022709834,0.128,0.09100000000000001,0.128,0.12300000000000003,0.145,0.152,0.09699999999999999,0.087,0.027999999999999997,0.021000000000000008
13033,0.4706191435327086,0.4918994658026097,0.0003502933706979595,0.0023644802522112267,0.0,0.004991680532445923,0.029774936509326562,0.09351020165367914,0.5187079888168461,0.2167033489976801,0.17107846053179465,0.124,0.091,0.156,0.13500000000000004,0.13699999999999998,0.136,0.095,0.091,0.021,0.015000000000000001
13035,0.6685122875761319,0.2821244516376336,0.0005962775245964479,0.005707227735423144,0.0,0.012223689254227182,0.030836066271987733,0.09384990517474939,0.5765375237063126,0.20119208886480627,0.12842048225413166,0.084,0.07299999999999998,0.14300000000000002,0.121,0.15800000000000003,0.154,0.10800000000000001,0.12000000000000001,0.023,0.013999999999999999
13037,0.32438305137358375,0.5975477262144964,0.0001552072016141549,0.0079155672823219,0.0,0.024057116250194008,0.04594133167778985,0.11291866028708133,0.5404784688995216,0.21569377990430622,0.13090909090909092,0.157,0.127,0.18000000000000002,0.16,0.109,0.127,0.043000000000000003,0.056999999999999995,0.01,0.030000000000000002
13039,0.7044459801888966,0.1821584888274591,0.005240727942870307,0.012957843814789219,0.0010942179221377563,0.03296091530369347,0.061141826000153575,0.03850489317005688,0.3929138699595225,0.2915663267920275,0.2770149100783932,0.066,0.041,0.09599999999999999,0.107,0.15100000000000002,0.21699999999999997,0.14000000000000004,0.12,0.04,0.023
13043,0.6274402481299033,0.23918992884510126,0.0060207991242474,0.0080277321656632,0.0,0.00875752599890531,0.11056376573617953,0.10439024390243902,0.5158536585365854,0.18548780487804878,0.19426829268292684,0.15800000000000006,0.068,0.184,0.11199999999999999,0.124,0.20199999999999999,0.07400000000000002,0.033999999999999996,0.025,0.02
13045,0.7149512992721263,0.18241675164386933,0.0025932698055487185,0.008544604240655437,0.0007120503533879531,0.025159112486374344,0.06562291219803791,0.07934255371122148,0.44184531633495794,0.27577382544870827,0.20303830450511232,0.09100000000000001,0.049999999999999996,0.125,0.122,0.154,0.185,0.125,0.09999999999999999,0.024999999999999998,0.023000000000000003
13047,0.9172975854977531,0.024145022469342678,0.0015690456241907228,0.013512072511234671,0.00024373524259273363,0.016299794348389064,0.02693274430649707,0.042684874620667626,0.42331496566043764,0.2628174413033062,0.27118271841558855,0.051,0.059,0.11600000000000002,0.107,0.13800000000000004,0.21799999999999997,0.13399999999999998,0.125,0.034,0.018
13049,0.6223781616286244,0.2625694016039482,0.00809685379395435,0.003701418877236274,0.0,0.015345465761875385,0.0879086983343615,0.11005837879222892,0.5593836730787635,0.19054454971767634,0.14001339841133123,0.087,0.066,0.15100000000000002,0.112,0.135,0.191,0.10299999999999998,0.128,0.023,0.004
13051,0.4946976961427818,0.39448999161397386,0.0020168923581010073,0.025586225686716466,0.0009589084720094263,0.021761207021616134,0.06048907870480127,0.04800054530582568,0.31848586749068436,0.2839589202944651,0.3495546669090248,0.08700000000000001,0.05799999999999999,0.10800000000000001,0.10500000000000001,0.146,0.18100000000000002,0.11599999999999998,0.115,0.041,0.044000000000000004
13053,0.6003198114795489,0.17513886551085675,0.007490321494697862,0.0296246423161084,0.0021040228917690623,0.03711496381080626,0.14820737249621277,0.049677207571944416,0.37914432651274754,0.32749753802385384,0.2436809278914542,0.05,0.021000000000000005,0.114,0.16799999999999998,0.20800000000000002,0.21600000000000008,0.11900000000000004,0.076,0.02,0.008
13055,0.829074502914637,0.10668370198834146,0.0010780164497324921,0.006108759881817456,0.0007186776331549948,0.010141339934520483,0.04619500119779606,0.13229033085406514,0.535573223903565,0.18850987432675045,0.1436265709156194,0.11199999999999997,0.102,0.143,0.13899999999999998,0.17200000000000001,0.181,0.07300000000000001,0.055,0.011999999999999999,0.01
13057,0.8021237572031271,0.06053445143498866,0.0009409050899930191,0.017235473422683185,0.0,0.020266315164181436,0.0988990976850266,0.056507843424717784,0.3020906025509456,0.2548775839319748,0.38652397009236183,0.035,0.023999999999999997,0.08199999999999999,0.078,0.10600000000000001,0.191,0.153,0.18799999999999997,0.08199999999999999,0.063
13059,0.5590107918090416,0.2714750444537312,0.001630652998680728,0.04349500561305178,4.097118087137507e-05,0.01914992993928071,0.10519760400534264,0.04767669150551184,0.2683289840548505,0.32638441006915847,0.3576099143704791,0.17499999999999996,0.08700000000000001,0.15,0.10999999999999999,0.13200000000000003,0.131,0.078,0.08500000000000003,0.025,0.02799999999999999
13061,0.29139504563233376,0.6232073011734028,0.0,0.0,0.0,0.0348761408083442,0.05052151238591916,0.10246433203631647,0.5542585386943364,0.21184608733246865,0.13143104193687852,0.197,0.141,0.20600000000000002,0.075,0.177,0.091,0.066,0.045000000000000005,0.002,0.0
13063,0.11891855891722691,0.6715235561607139,0.0022459105557796123,0.051892743895896314,8.140038258179814e-05,0.023965012635559387,0.13137281745224202,0.08955693752741724,0.41130751167651536,0.2622609862462261,0.2368745645498413,0.088,0.063,0.133,0.126,0.16799999999999998,0.20199999999999999,0.10799999999999998,0.079,0.020999999999999998,0.011
13065,0.6609920751394188,0.2679776929850308,0.0058702670971529205,0.005429997064866451,0.0,0.014822424420311123,0.04490754329321984,0.10620717452640065,0.5056428859330915,0.2041515517936316,0.18399838774687627,0.236,0.11499999999999999,0.15100000000000002,0.09100000000000001,0.10400000000000001,0.132,0.063,0.07500000000000001,0.024,0.009
13067,0.5382076585556049,0.25908307111045215,0.0011312652048084263,0.05003377320878433,0.00043108892513330806,0.024915292399105973,0.12619785059611086,0.0550517733417405,0.23836329906075396,0.23211988234822448,0.47446504524928107,0.047999999999999994,0.031,0.07400000000000001,0.08800000000000002,0.12300000000000001,0.18,0.131,0.16699999999999998,0.077,0.08099999999999999
13069,0.5895636819850378,0.28016820779703544,0.0005575949072998467,0.007945727429022815,0.0,0.011337763115096882,0.11042702476650713,0.09606757216670277,0.5139383063642833,0.2061198601528418,0.18387426131617216,0.151,0.073,0.156,0.126,0.153,0.16,0.081,0.057,0.022000000000000002,0.021
13071,0.5692361201686883,0.2213164645015434,0.002999869570888222,0.00830398678318334,0.00026085822355549756,0.012347289248293553,0.18553541150384767,0.14374925657190438,0.5065719043654098,0.18011775901034852,0.16956108005233733,0.10400000000000001,0.09,0.18600000000000005,0.13600000000000004,0.146,0.15200000000000002,0.077,0.074,0.027000000000000007,0.01
13073,0.7072063700823422,0.1611891010978957,0.0019155992680695334,0.03999170860018298,0.0,0.029262923147301008,0.0604342978042086,0.04266682146692596,0.3047533354618369,0.23776352325390146,0.4148163198173357,0.046,0.022,0.067,0.063,0.115,0.21,0.163,0.183,0.07100000000000001,0.06099999999999999
13075,0.6514061860492312,0.2797170087119219,0.004268257030930246,0.0015202011343039233,0.0,0.004794480500496989,0.058293866573115825,0.09266347687400318,0.5368421052631579,0.18556618819776716,0.18492822966507177,0.109,0.086,0.16999999999999998,0.133,0.128,0.19,0.09,0.061,0.016,0.016999999999999998
13077,0.7177290322580645,0.17407557603686635,0.0008405529953917051,0.016376036866359446,0.00011059907834101383,0.02456774193548387,0.06630046082949309,0.05066425360964162,0.3870172228630524,0.24263155801280775,0.3196869655144982,0.059,0.038,0.07100000000000001,0.088,0.126,0.189,0.158,0.168,0.063,0.04
13079,0.7368421052631579,0.22991268124649522,0.002243050548746295,0.007770567972442521,0.0,0.015300809100376511,0.007930785868781542,0.07681307456588356,0.4874361593462717,0.25250255362614915,0.18324821246169562,0.12700000000000003,0.053,0.13100000000000003,0.128,0.15299999999999997,0.179,0.101,0.08600000000000001,0.027999999999999997,0.016
13081,0.5076536143272191,0.4308139282771779,0.0006504488096786782,0.012792159923680673,0.0027318850006504487,0.01287888643163783,0.032479077229955335,0.1019067918658909,0.48568465925456533,0.23100409009735584,0.18140445878218792,0.154,0.12000000000000001,0.155,0.106,0.13800000000000004,0.13099999999999998,0.092,0.064,0.021000000000000005,0.019
13083,0.939899730985571,0.006419662509170946,0.002751283932501834,0.01021032037172903,0.005808266079726094,0.013573000733675716,0.021337735387625335,0.07509851470142467,0.45536526220066686,0.271445892694756,0.19809033040315246,0.09,0.05900000000000001,0.131,0.145,0.12300000000000003,0.18,0.10699999999999997,0.11900000000000001,0.027999999999999997,0.016999999999999998
13085,0.9309908888792013,0.006931426827673394,0.0016129735385151925,0.0035311042329656916,0.0,0.01752473952657047,0.03940886699507389,0.0703709865247047,0.36721566017856155,0.23595630233460876,0.326457050962125,0.069,0.038,0.096,0.073,0.12400000000000001,0.20600000000000004,0.144,0.13300000000000003,0.053,0.064
