SPATIAL,INC_TOTAL,INC_A,INC_B,INC_C,INC_D,INC_E,INC_F,INC_G,INC_H,INC_I,INC_J
06604,10351,1563.001,879.835,1832.127,1055.802,1097.206,1594.054,972.994,828.08,217.371,310.53
06605,8477,1135.9180000000001,551.005,1152.872,712.0680000000001,1127.441,1356.32,1085.056,864.654,254.31,228.87900000000002
06606,16035,1090.38,753.645,1427.1150000000002,1811.9550000000002,2437.32,2677.845,2293.005,2228.8650000000002,689.505,641.4
06607,2765,376.04,218.435,309.67999999999995,376.04,508.76,483.87499999999994,246.08500000000004,188.02,55.300000000000004,0.0
06608,4388,745.96,329.09999999999997,759.124,465.128,873.2119999999999,566.052,263.28,307.16,52.656,26.328
06610,8341,867.464,508.801,1342.901,917.51,1209.445,1618.1539999999998,884.146,608.8929999999999,216.866,175.161
06611,12040,301.0,132.44000000000003,602.0,662.2,794.64,1228.08,1517.04,2504.32,1661.5200000000002,2624.72
06612,2672,96.19200000000001,26.72,98.86400000000002,69.47200000000001,152.304,304.608,304.608,358.048,342.016,916.4959999999999
06614,13265,490.80500000000006,424.48,928.5500000000001,848.96,1459.15,2228.52,1910.1600000000003,2546.88,1605.065,822.43
06615,7275,654.75,436.5,829.35,669.3,829.35,1229.475,931.2,989.4000000000001,378.3,327.375
06702,1587,610.995,439.59899999999993,250.746,85.69800000000001,68.241,58.71900000000001,74.589,0.0,0.0,0.0
06704,8926,1517.42,633.746,1231.788,999.7119999999999,1240.7140000000002,1553.1239999999998,749.784,767.636,142.816,98.186
06705,10154,893.5520000000001,548.316,1644.948,1015.4000000000001,1594.178,1807.4120000000003,1370.7900000000002,924.014,213.234,132.002
06706,4886,566.776,434.85400000000004,625.408,600.9780000000001,620.522,864.822,488.6,532.574,122.15,34.202
06708,10738,783.8739999999999,773.1360000000001,1181.18,1191.9180000000001,1428.154,2008.006,1256.346,1342.25,440.2579999999999,332.878
06710,3448,762.008,396.52000000000004,437.896,389.624,451.68800000000005,348.248,334.45599999999996,234.46400000000003,51.72,37.928000000000004
06712,3288,62.472,108.504,88.77600000000001,164.4,197.28,509.64,453.744,798.9839999999999,621.4319999999999,276.192
06716,5844,239.60399999999996,64.284,362.328,391.548,508.42799999999994,1046.076,923.352,1338.2759999999998,636.996,338.952
06750,569,23.898000000000003,27.881,56.900000000000006,52.91700000000001,72.263,79.09100000000001,54.055,128.025,55.19299999999999,18.777
06751,1268,46.916000000000004,35.504,81.152,90.02799999999999,87.492,215.56,158.5,343.62800000000004,115.38799999999999,95.1
06752,763,13.734000000000002,6.867000000000001,41.965,39.676,47.306,103.768,109.87200000000001,160.99300000000002,80.878,157.17800000000003
06754,650,16.900000000000002,3.25,40.95,44.2,61.75,85.8,96.85,159.25,70.85,70.2
06755,318,0.0,15.9,13.037999999999998,26.075999999999997,13.992,34.98,68.05199999999999,42.93,62.010000000000005,41.022
06756,987,45.402,36.519000000000005,39.480000000000004,24.675,67.116,155.946,163.842,282.28200000000004,104.622,67.116
06757,887,34.592999999999996,59.429,40.802,78.94300000000001,165.869,179.17399999999998,71.84700000000001,154.338,41.689,60.316
06758,156,0.0,0.0,29.952,9.984,21.996,9.984,14.04,34.943999999999996,17.004,17.94
06759,2414,115.872,53.108000000000004,144.84,210.01799999999997,190.706,383.826,316.23400000000004,451.418,251.056,294.508
06762,2686,61.778,56.406000000000006,153.102,150.416,166.532,338.436,357.238,545.258,378.72599999999994,472.73600000000005
06763,775,17.05,9.3,72.85,27.900000000000002,86.025,143.375,90.675,155.0,75.175,97.65
06770,11934,429.624,572.832,1062.1260000000002,1109.862,1849.77,1909.44,1300.806,2291.328,739.908,668.304
06776,10033,300.99,230.759,802.64,561.848,1053.465,1595.247,1525.0159999999998,2147.062,1083.564,732.409
06777,653,13.06,15.019,48.32200000000001,60.076,35.26200000000001,99.90899999999999,120.152,165.209,35.915,60.729000000000006
06778,586,0.0,0.0,8.79,0.0,121.888,137.124,120.13,123.06,42.778,32.23
06779,3305,125.59,82.625,277.62,403.21,380.075,710.575,538.715,555.24,178.47000000000003,52.88
06782,882,52.919999999999995,23.814000000000004,42.336,95.25600000000001,35.28,136.71,210.798,203.74200000000002,49.391999999999996,31.752000000000002
06783,951,21.873,16.167,28.529999999999998,49.452000000000005,44.697,127.43400000000001,125.53200000000001,169.27800000000002,120.777,247.26000000000002
06784,1452,0.0,8.712,69.696,101.64000000000001,72.60000000000001,226.512,177.144,338.31600000000003,178.596,278.784
06785,254,0.0,0.0,28.956,26.924,14.986,27.94,48.00599999999999,39.116,35.052,33.02
06786,3851,103.97700000000002,103.97700000000002,296.527,284.97400000000005,504.481,889.581,527.587,700.882,284.97400000000005,154.04
06787,3062,73.488,27.558000000000003,318.44800000000004,223.52599999999998,385.812,719.5699999999999,419.49399999999997,667.516,171.47199999999998,55.11600000000001
06790,14843,875.7370000000001,786.679,1217.1259999999997,1439.7709999999997,2063.177,2938.914,2360.0370000000003,2345.194,564.034,282.017
06791,2022,26.286,26.286,88.968,62.682,242.64,343.74,309.366,471.12600000000003,246.684,206.244
06793,523,10.983,6.799,8.891,30.857000000000003,63.806,97.801,115.06,82.111,17.259,88.91000000000001
06794,467,5.1370000000000005,9.807,56.974,50.903,55.106,46.233000000000004,61.177,54.172,21.015,106.943
06795,5024,150.72,130.62400000000002,311.488,216.03199999999998,517.4720000000001,793.792,597.856,874.1759999999999,773.696,658.144
06796,496,20.832,8.928,10.912,38.192,47.12,118.048,54.064,59.024,52.08,86.8
06798,4059,36.531000000000006,166.41899999999998,288.18899999999996,146.12400000000002,499.25700000000006,787.4459999999999,539.847,714.384,426.195,454.60799999999995
06801,7217,216.51,101.03799999999998,418.58599999999996,368.06699999999995,736.1339999999999,1089.767,916.559,1674.3439999999998,837.1719999999999,851.6060000000001
06804,6054,157.40400000000002,175.56599999999997,278.484,302.7,472.212,653.8320000000001,714.3720000000001,1604.3100000000002,690.1560000000001,998.9100000000001
06807,2498,14.988,27.478,109.912,64.94800000000001,174.86,377.198,257.29400000000004,309.752,239.808,916.7660000000001
06810,18153,1071.027,943.9560000000001,1615.6170000000002,1670.076,2523.2670000000003,3648.753,2269.125,2868.174,798.7320000000001,744.2729999999999
06811,11254,360.128,180.064,866.558,720.256,877.812,1598.0679999999998,1800.64,2667.198,1001.6060000000001,1170.4160000000002
06812,4795,14.385,57.54,234.955,153.44,369.215,762.405,728.84,1174.775,604.17,690.4800000000001
06820,6618,138.978,46.32599999999999,185.30399999999997,211.776,297.81,330.90000000000003,489.7320000000001,774.3059999999999,727.98,3408.27
06824,11309,237.489,192.25300000000001,486.287,463.6689999999999,633.304,1323.153,1017.81,1922.5300000000002,1470.17,3573.6440000000002
06825,7223,209.46699999999998,151.68300000000002,527.279,404.48799999999994,462.272,1025.666,686.1850000000001,1357.924,1003.9970000000001,1379.593
06830,9617,442.382,269.27599999999995,721.275,577.02,865.53,913.615,807.8280000000001,1307.912,827.0619999999999,2894.717
06831,4985,159.52,104.685,184.44500000000002,189.43,319.04,413.755,463.6050000000001,772.675,478.56,1904.27
