SPATIAL,EDU_TOTAL,EDU_ELEMENTAR,EDU_HIGH,EDU_COLLEGE,EDU_BACHELOR
95219,21689,839,4980,5876,9994
95220,5966,686,2459,1135,1686
95222,3986,120,1189,1519,1158
95223,2522,56,745,658,1063
95224,228,19,69,50,90
95225,499,35,266,143,55
95226,14,0,14,0,0
95227,612,120,248,151,93
95228,3556,92,1124,1191,1149
95230,622,180,175,117,150
95231,3899,1090,1889,637,283
95232,148,0,60,0,88
95233,459,17,161,156,125
95234,51,0,51,0,0
95236,3081,334,1048,876,823
95237,2391,413,798,688,492
95240,34087,5563,12912,8462,7150
95242,19775,1187,6045,5155,7388
95245,1617,58,560,539,460
95246,1018,9,322,387,300
95247,3849,146,898,1109,1696
95248,127,0,40,36,51
95249,3404,242,967,1225,970
95250,0,0,0,0,0
95251,400,21,128,145,106
95252,12165,677,4748,4129,2611
95254,897,64,158,198,477
95255,1517,79,729,412,297
95257,345,0,165,108,72
95258,3097,265,917,710,1205
95301,26867,3821,9797,7804,5445
95303,513,90,169,133,121
95304,12636,1070,5413,3171,2982
95305,28,0,28,0,0
95306,770,5,180,219,366
95307,30128,5047,12882,7922,4277
95310,1792,56,626,516,594
95311,1602,35,782,506,279
95312,232,43,77,72,40
95313,818,80,301,182,255
95314,0,0,0,0,0
95315,8760,2363,3142,2064,1191
95316,4613,596,1752,1115,1150
95317,638,208,214,156,60
95318,295,5,27,90,173
95319,1149,332,405,300,112
95320,9370,958,3280,2782,2350
95321,2926,91,1134,944,757
95322,6603,1566,2383,1832,822
95323,807,84,365,223,135
95324,5626,1098,2370,1353,805
95325,26,0,10,9,7
95326,7016,615,2591,2049,1761
95327,6932,476,3355,2117,984
95328,3956,621,1903,876,556
95329,2111,94,924,610,483
95330,14412,1633,5640,3904,3235
95333,1982,576,664,479,263
95334,11206,3191,3830,2223,1962
95335,149,0,0,98,51
95336,34951,2956,15666,9398,6931
95337,25084,1849,9711,7013,6511
95338,8873,304,3376,2807,2386
95340,27669,1981,7735,10125,7828
95341,20892,5289,8102,5133,2368
95345,501,38,79,182,202
95346,1561,0,569,653,339
95348,24501,3050,7746,7848,5857
95350,39611,2771,15297,11975,9568
95351,33572,8671,14630,7386,2885
95354,18897,2256,7654,5376,3611
95355,44382,2425,14848,14062,13047
95356,25040,1086,7706,8466,7782
95357,8495,1256,2971,2345,1923
95358,23247,4563,9588,5681,3415
95360,8652,1241,4031,2393,987
95361,24803,1208,9211,7740,6644
95363,17967,2531,7340,5260,2836
95364,0,0,0,0,0
95365,3320,1408,759,770,383
95366,12727,720,3803,3880,4324
95367,17646,2489,6788,4976,3393
95368,9575,1060,4094,2591,1830
95369,694,142,221,170,161
95370,23178,687,7983,7419,7089
95372,1517,28,457,665,367
95374,1281,249,686,214,132
95375,71,0,3,33,35
95376,36658,3856,13899,10582,8321
95377,22398,1468,6083,7044,7803
95379,2781,85,889,1108,699
95380,30126,4680,11973,7921,5552
95382,28379,1922,8127,8466,9864
95383,2863,112,880,978,893
95385,330,52,72,117,89
95386,6915,1217,2851,1613,1234
95387,219,100,72,9,38
95388,9234,2349,4081,1903,901
95389,1395,49,371,496,479
95391,9065,187,1878,2694,4306
95401,29891,2901,9017,9462,8511
95403,36205,3363,10275,10591,11976
95404,32533,1804,6997,8459,15273
95405,17238,257,3828,5022,8131
95407,29903,5183,11530,7955,5235
95409,21852,437,4198,5942,11275
95410,796,2,221,289,284
95412,336,41,124,73,98
95415,1055,170,371,316,198
95417,237,45,50,52,90
95420,568,25,182,215,146
95421,1403,43,428,377,555
95422,11755,1103,5303,3330,2019
95423,3069,117,1260,925,767
95425,8294,800,2374,2636,2484
95426,1305,28,287,313,677
95427,203,0,17,143,43
95428,1775,73,637,624,441
95429,58,3,46,9,0
95430,0,0,0,0,0
95431,430,145,100,156,29
95432,395,0,116,126,153
95435,130,0,69,61,0
95436,5035,109,1207,1667,2052
95437,11736,783,4073,3263,3617
95439,663,68,314,112,169
95441,1622,268,462,401,491
95442,2582,91,322,704,1465
95443,228,0,66,37,125
95444,499,127,101,104,167
95445,1702,67,376,439,820
95446,4051,44,1128,1158,1721
95448,14615,1216,3508,3698,6193
95449,1331,47,506,397,381
95450,261,12,58,72,119
95451,9862,690,3267,3223,2682
95452,1194,63,304,242,585
95453,8449,556,3153,2308,2432
95454,1669,18,776,506,369
95456,698,32,201,275,190
95457,2623,125,1071,814,613
95458,2302,225,1159,529,389
95459,497,57,193,143,104
95460,2056,0,276,423,1357
95461,2521,91,744,625,1061
95462,1021,0,294,311,416
95463,49,0,0,19,30
95464,1995,230,947,483,335
95465,1837,0,285,536,1016
95466,722,115,205,179,223
95467,4243,220,1077,1341,1605
95468,1059,146,342,287,284
95469,1430,84,552,439,355
95470,5050,328,1673,1931,1118
95471,411,0,31,239,141
95472,25622,1202,5122,6492,12806
95476,30281,2590,7550,7519,12622
95482,23982,2212,8411,6594,6765
95485,2132,219,852,535,526
95486,41,0,12,29,0
95488,196,0,39,23,134
95490,10189,635,3538,3430,2586
95492,22419,2026,6335,6322,7736
95493,321,0,170,94,57
95494,149,11,40,31,67
95497,1049,0,76,184,789
95501,19104,618,6051,6308,6127
95503,20237,1009,6711,6363,6154
95511,293,0,215,78,0
95514,189,18,88,81,2
95519,14580,222,4553,4329,5476
95521,18252,403,3296,7851,6702
95524,1644,35,248,572,789
95525,1340,41,402,390,507
95526,194,0,108,49,37
95527,552,15,291,140,106
95528,900,42,316,360,182
95531,18692,1202,8248,5337,3905
95536,2471,27,913,861,670
95537,237,24,110,0,103
95540,10319,712,3900,3154,2553
95542,1692,49,717,495,431
95543,607,33,208,225,141
95545,68,4,33,16,15
95546,2383,119,1054,842,368
95547,920,15,256,375,274
95548,1057,49,535,261,212
95549,780,0,247,209,324
95550,127,17,27,20,63
95551,1198,63,363,452,320
95552,518,46,182,164,126
95553,1053,0,213,371,469
95554,271,0,150,55,66
95555,310,9,112,104,85
95556,463,2,187,78,196
95558,411,0,129,117,165
95559,108,0,58,31,19
95560,1187,75,567,248,297
95562,2712,95,1047,1011,559
95563,618,12,173,116,317
95564,346,17,144,64,121
95565,672,4,318,298,52
95567,1417,111,418,556,332
95568,144,15,53,23,53
95569,340,15,145,121,59
95570,1789,58,303,437,991
95571,173,0,86,42,45
95573,1216,0,377,475,364
95585,468,14,152,189,113
95587,146,0,30,55,61
95589,862,0,289,190,383
95595,121,4,14,32,71
95601,149,0,85,27,37
95602,15002,562,4155,4276,6009
95603,24142,875,6959,7218,9090
95604,104,0,11,0,93
95605,11057,1312,4764,2981,2000
95606,129,25,21,83,0
95607,479,0,153,99,227
95608,48315,1278,11821,14933,20283
95610,35882,2088,11348,12161,10285
95612,727,22,190,192,323
95614,3299,46,645,1166,1442
95615,821,77,248,280,216
95616,43663,693,6669,15728,20573
95618,21872,551,2502,6009,12810
95619,4255,266,1572,1175,1242
95620,15491,1964,5024,4431,4072
95621,32991,1308,11216,11308,9159
95623,3140,78,1177,844,1041
95624,46807,2969,11944,14164,17730
95625,54,0,26,28,0
95626,4534,256,1924,1534,820
95627,2730,541,798,792,599
95628,33385,926,6863,10056,15540
95629,630,0,153,160,317
95630,56505,2152,12382,12009,29962
95631,5100,61,1641,1672,1726
95632,22027,2368,8123,6225,5311
95633,3029,119,1181,1100,629
95634,2459,36,972,1046,405
95635,844,23,310,283,228
95636,656,15,153,315,173
95637,251,33,21,133,64
95638,1734,92,560,507,575
95639,277,22,200,39,16
95640,8913,744,3830,2636,1703
95641,1549,213,561,476,299
95642,5654,146,1971,1905,1632
95645,1421,236,639,337,209
95646,64,0,12,20,32
95648,38985,1394,9776,11448,16367
95650,10548,268,2523,3180,4577
95651,522,5,55,252,210
95652,698,49,247,153,249
95653,508,120,175,153,60
95655,2949,109,716,929,1195
95658,5324,49,1068,1509,2698
95659,664,54,196,219,195
95660,24352,2586,10130,7583,4053
95661,24172,677,5352,7052,11091
95662,25099,716,7720,7809,8854
95663,1806,5,462,538,801
95664,1033,0,414,307,312
95665,4212,235,1140,1498,1339
95666,4461,122,1559,1534,1246
95667,30114,780,9900,8700,10734
95668,647,44,233,189,181
95669,2004,118,695,579,612
95670,41830,2430,11735,12189,15476
95672,4051,112,876,1250,1813
95673,11182,821,4624,3608,2129
95674,665,39,224,201,201
95675,499,0,234,165,100
95677,18519,515,4480,5828,7696
95678,31831,1481,8354,9994,12002
95679,20,0,0,0,20
95680,111,48,25,29,9
95681,1229,162,549,372,146
95682,23674,1056,6354,7052,9212
95683,5060,124,801,1250,2885
95684,2728,51,1269,750,658
95685,3578,127,1116,909,1426
95686,773,190,371,132,80
95687,51619,2613,16505,17494,15007
95688,27896,1611,8094,9408,8783
95689,1085,16,243,489,337
95690,1713,394,393,416,510
95691,27356,2002,7478,8135,9741
95692,3757,233,1213,1492,819
95693,4922,180,1283,1730,1729
95694,7483,1228,2007,1861,2387
95695,30317,3205,10709,7693,8710
95697,282,49,146,62,25
95698,158,16,95,30,17
95699,113,57,0,43,13
95701,644,4,179,213,248
95703,794,24,277,275,218
95709,4023,41,1287,1310,1385
95713,8175,128,3017,2447,2583
95714,327,8,59,99,161
95715,86,0,50,20,16
95717,159,0,39,69,51
95720,46,0,20,13,13
95721,13,0,0,0,13
95722,3827,30,938,916,1943
95724,0,0,0,0,0
95726,6904,185,2565,1621,2533
95728,336,0,24,66,246
95735,16,0,2,6,8
95736,165,0,23,79,63
95742,7194,253,1425,1945,3571
95746,17365,430,2469,4105,10361
95747,45742,1035,9201,12934,22572
95757,32460,2427,7064,8244,14725
95758,47048,3007,10984,13354,19703
95762,29565,666,4673,6556,17670
95765,26372,646,4711,7164,13851
95776,16202,1718,5120,4204,5160
95811,5867,332,1248,1548,2739
95814,9768,886,2383,2263,4236
95815,18843,2494,7911,4664,3774
95816,15202,457,1753,3742,9250
95817,11494,1018,2622,3269,4585
95818,16287,738,2354,3342,9853
95819,15705,185,1478,4283,9759
95820,26944,3631,9726,7170,6417
95821,26998,1616,8429,8188,8765
95822,33407,4234,10629,9052,9492
95823,53607,7858,20743,15513,9493
95824,21678,4992,9533,4660,2493
95825,26947,2070,7152,8156,9569
95826,29857,1555,6591,10004,11707
95827,15775,769,5388,5147,4471
95828,44954,7308,16778,11963,8905
95829,18957,1586,4404,5682,7285
95830,776,54,156,274,292
95831,34258,1289,7093,8632,17244
95832,7523,1124,3280,2087,1032
95833,30166,2184,10050,8195,9737
95834,19559,1344,5690,5466,7059
95835,28776,1270,5978,6974,14554
95837,297,0,29,39,229
95838,25428,3640,11380,6776,3632
95841,15065,687,4672,5237,4469
95842,24134,1819,9639,7290,5386
95843,33915,1885,10815,11543,9672
95864,18314,488,3060,3754,11012
95901,23758,1959,7938,8290,5571
95903,1187,10,294,624,259
95910,134,0,28,28,78
95912,3390,798,1094,882,616
95914,611,20,317,117,157
95915,9,0,0,9,0
95916,968,36,495,265,172
95917,2417,318,915,869,315
95918,1986,0,528,546,912
95919,981,13,452,365,151
95920,265,71,97,57,40
95922,477,24,154,166,133
95923,9,0,0,5,4
95925,143,0,62,0,81
95926,32032,1090,6535,13059,11348
95928,29865,1109,5480,11449,11827
95930,96,0,64,0,32
95932,5394,800,1633,1442,1519
95934,271,0,171,64,36
95935,509,0,332,96,81
95936,175,0,30,69,76
95937,1062,141,543,204,174
95938,3098,138,631,976,1353
95939,514,39,254,148,73
95941,480,0,224,128,128
95942,744,0,184,233,327
95943,654,66,248,231,109
95944,41,0,28,13,0
95945,21401,697,6030,6945,7729
95946,8159,373,1518,2926,3342
95947,1426,86,465,562,313
95948,7971,1199,2612,2539,1621
95949,16290,373,4358,5308,6251
95950,325,153,82,62,28
95951,1988,645,724,390,229
95953,7670,1408,2901,2052,1309
95954,10249,320,4007,3440,2482
95955,1015,49,379,309,278
95956,373,0,65,177,131
95957,593,37,251,149,156
95959,14939,351,3471,3842,7275
95960,616,6,305,144,161
95961,18560,1981,7061,6057,3461
95962,1038,0,105,160,773
95963,10939,1285,4374,3152,2128
95965,15439,1138,6157,5292,2852
95966,23730,1740,9701,7870,4419
95968,969,233,345,327,64
95969,23338,798,7627,7669,7244
95970,437,72,151,99,115
95971,4959,207,1379,1865,1508
95973,26965,1087,6543,8821,10514
95974,30,0,15,15,0
95975,1441,47,418,599,377
95977,1328,8,582,446,292
95978,48,0,48,0,0
95979,585,25,339,127,94
95981,96,0,0,96,0
95982,2587,141,849,791,806
95983,410,0,138,158,114
95984,39,0,9,30,0
95986,79,0,31,32,16
95987,4441,1358,1461,936,686
95988,6367,1008,2451,1645,1263
95991,29314,3932,10187,8318,6877
95993,27475,3193,8366,7496,8420
96001,26790,693,7759,8507,9831
96002,25569,1304,7768,9296,7201
96003,36165,1201,10311,13746,10907
96006,312,5,67,166,74
96007,17770,767,7235,5934,3834
96008,1180,0,430,335,415
96009,246,12,94,106,34
96010,177,18,83,60,16
96011,95,0,32,30,33
96013,3510,201,1664,1055,590
96014,136,0,24,93,19
96015,443,75,128,79,161
96016,413,0,106,269,38
96017,135,2,39,41,53
96019,7493,189,3113,2609,1582
96020,2009,10,583,889,527
96021,11564,1330,5289,3345,1600
96022,12921,838,4402,4535,3146
96023,808,54,401,224,129
96024,689,14,226,211,238
96025,1780,51,636,535,558
96027,1965,24,739,601,601
96028,1167,40,526,326,275
96029,140,5,60,46,29
96031,132,0,66,27,39
96032,1852,67,652,498,635
96033,478,20,225,130,103
96034,194,0,69,54,71
96035,2702,472,1055,807,368
96037,198,0,68,92,38
96038,468,33,251,115,69
96039,906,26,417,281,182
96040,268,29,68,104,67
96041,2617,88,1173,761,595
96044,774,18,307,304,145
96046,134,0,81,53,0
96047,653,0,194,315,144
96048,596,20,222,190,164
96049,28,0,18,7,3
96050,353,21,126,117,89
96051,1048,25,330,395,298
96052,1252,46,538,394,274
96054,223,7,96,74,46
96055,3102,366,1128,978,630
96056,1428,19,595,467,347
96057,1088,31,334,387,336
96058,597,131,210,116,140
96059,443,22,128,177,116
96061,27,0,2,2,23
96062,877,13,225,318,321
96063,152,0,35,47,70
96064,3760,172,1375,1264,949
96065,298,0,121,94,83
96067,5725,133,1221,1796,2575
96068,128,0,69,37,22
96069,693,5,249,152,287
96071,139,0,23,44,72
96073,3252,34,744,1075,1399
96074,172,19,96,49,8
96075,298,6,157,99,36
96076,129,0,38,56,35
96080,21157,970,8832,7034,4321
96084,374,3,159,142,70
96085,70,3,22,12,33
96086,274,6,79,81,108
96087,537,0,130,174,233
96088,3712,56,1368,1431,857
96090,352,14,125,115,98
96091,494,8,212,143,131
96092,254,19,60,37,138
96093,3098,174,1117,923,884
96094,5208,230,1399,1737,1842
96096,593,22,110,270,191
96097,7472,345,3031,2427,1669
96101,4303,281,1659,1170,1193
96103,1290,31,230,361,668
96104,448,18,150,96,184
96105,70,0,0,70,0
96106,223,0,17,34,172
96107,908,60,276,362,210
96108,7,0,4,0,3
96109,654,17,170,268,199
96110,139,10,53,37,39
96111,30,0,0,23,7
96112,233,29,88,62,54
96113,1898,187,1201,345,165
96114,2673,108,664,1068,833
96115,165,7,67,36,55
96116,127,0,71,56,0
96117,186,7,49,106,24
96118,1296,69,495,416,316
96119,83,15,45,18,5
96120,826,34,329,219,244
96121,273,0,98,128,47
96122,2733,74,994,906,759
96123,27,0,19,0,8
96124,361,41,189,68,63
96125,227,0,50,18,159
96126,39,0,2,8,29
96128,730,40,240,211,239
96129,125,0,30,52,43
96130,17553,1711,8439,4477,2926
96132,73,6,15,40,12
96133,83,47,14,0,22
96134,1661,291,595,375,400
96135,93,0,15,0,78
96136,47,0,17,25,5
96137,3021,139,875,1101,906
96140,675,0,91,143,441
96141,384,20,34,120,210
96142,551,13,163,165,210
96143,3114,215,808,1076,1015
96145,2056,7,376,548,1125
96146,832,0,86,244,502
96148,607,64,247,127,169
96150,23602,1567,6551,7669,7815
96155,0,0,0,0,0
96161,13882,567,2582,3725,7008
96701,31860,933,9971,7563,13393
96703,1541,83,836,303,319
96704,5948,203,2161,1617,1967
96705,2011,227,665,367,752
96706,50703,2490,17060,13723,17430
96707,32947,963,10334,9400,12250
96708,7713,102,2502,1753,3356
96710,222,0,64,62,96
96712,5767,76,1291,1520,2880
96713,1150,59,559,250,282
96714,493,16,124,131,222
96716,2365,126,827,500,912
96717,3374,120,1282,807,1165
96719,1409,60,636,350,363
96720,38600,1020,13345,9766,14469
96722,1767,51,366,309,1041
96725,2639,137,905,733,864
96726,749,51,488,68,142
96727,4372,312,1927,1168,965
96728,454,11,176,87,180
96729,955,18,508,222,207
96730,1066,37,325,259,445
96731,2149,126,856,508,659
96732,21388,1574,9433,5030,5351
96734,41344,818,10656,10653,19217
96737,3017,228,1216,953,620
96738,5032,183,1174,1474,2201
96740,29972,1053,11370,6817,10732
96741,4978,69,1337,1287,2285
96742,90,2,38,16,34
96743,9388,161,3189,2245,3793
96744,43125,1204,14107,9519,18295
96746,15477,442,5280,3640,6115
96747,699,93,383,102,121
96748,3350,137,1484,811,918
96749,13796,694,5346,3299,4457
96750,2630,88,1194,612,736
96751,70,0,0,27,43
96752,2491,225,888,572,806
96753,22034,858,6949,6086,8141
96754,2775,124,689,820,1142
96755,2705,76,1252,631,746
96756,4485,201,1431,1005,1848
96757,503,46,167,119,171
96759,366,159,169,0,38
96760,2045,74,716,584,671
96761,17679,786,6834,4229,5830
96762,4777,54,987,1908,1828
96763,2582,171,1115,501,795
96764,512,26,144,140,202
96765,465,11,102,129,223
96766,13288,684,5948,2884,3772
96768,13935,501,4461,4074,4899
96769,311,34,193,27,57
96770,492,9,161,143,179
96771,5951,220,2537,1567,1627
96772,1870,129,817,404,520
96773,104,0,6,62,36
96774,202,21,112,17,52
96776,1204,60,504,239,401
96777,1061,98,556,205,202
96778,11255,286,4440,3045,3484
96779,2315,61,925,438,891
96780,534,15,225,127,167
96781,1222,86,579,222,335
96782,31880,1263,11574,8001,11042
96783,1515,87,534,249,645
96785,2485,68,882,488,1047
96786,31361,1614,11721,10291,7735
96789,41170,747,10152,10812,19459
96790,7499,169,2206,2035,3089
96791,6046,484,2034,1384,2144
96792,34518,2074,18452,8354,5638
96793,24341,873,9764,6178,7526
96795,7700,210,3988,1836,1666
96796,1487,97,508,249,633
96797,58987,3970,21315,14542,19160
96813,19026,720,5226,3795,9285
96814,16357,363,3730,3377,8887
96815,24547,747,5413,6204,12183
96816,41901,1593,10859,8865,20584
96817,47321,6066,16086,9295,15874
96818,41171,1871,11079,11446,16775
96819,42788,3788,18704,9421,10875
96821,15431,218,2827,2807,9579
96822,39689,908,8397,10173,20211
96825,23715,391,4328,4672,14324
96826,27162,1328,8615,6724,10495
96850,0,0,0,0,0
96853,578,7,306,244,21
96857,2879,0,1785,917,177
96859,124,0,91,14,19
96860,1915,7,1284,526,98
96863,46,0,20,26,0
97001,347,68,90,69,120
97002,4737,333,1262,1265,1877
97004,3470,165,1148,1103,1054
97005,20473,2146,6369,4791,7167
97006,52120,2735,13193,12101,24091
97007,53666,2798,13038,13015,24815
97008,22494,1274,5244,5887,10089
97009,6564,409,2114,2268,1773
97011,569,41,155,229,144
97013,17222,1082,5564,5047,5529
97014,1033,87,358,309,279
97015,16799,586,4824,5360,6029
97016,5131,274,1867,1646,1344
97017,2295,39,1089,652,515
97018,1832,45,681,604,502
97019,2451,99,1040,608,704
97020,750,66,192,301,191
97021,976,14,311,366,285
97022,2238,32,1074,714,418
97023,8470,319,3853,2469,1829
97024,7994,457,2607,2641,2289
97026,2961,481,1100,790,590
97027,9608,282,3414,3139,2773
97028,120,0,0,37,83
97029,235,4,90,64,77
97030,29113,2176,10451,8677,7809
97031,14418,1793,5027,2785,4813
97032,3394,347,1420,925,702
97033,64,0,25,13,26
97034,14659,247,1434,2568,10410
97035,19463,205,2309,4372,12577
97037,915,18,429,228,240
97038,11681,560,4840,3658,2623
97039,453,5,158,188,102
97040,1136,94,382,285,375
97041,1830,213,427,451,739
97042,2903,43,1271,982,607
97045,41989,1393,12509,13691,14396
97048,5374,234,2161,1799,1180
97049,1392,0,512,417,463
97050,207,4,126,62,15
97051,11644,516,4868,3637,2623
97053,2571,65,853,820,833
97054,1542,103,612,433,394
97055,13705,436,4642,4195,4432
97056,8921,302,3382,2647,2590
97057,7,1,6,0,0
97058,15103,1422,5494,4179,4008
97060,16454,796,5254,5526,4878
97062,21769,946,4527,6209,10087
97063,852,16,410,284,142
97064,2640,19,1220,760,641
97065,471,2,210,118,141
97067,2022,57,606,713,646
97068,22577,503,3272,5512,13290
97070,18182,492,4322,4784,8584
97071,19902,3909,7533,4777,3683
97080,32075,1318,10297,9950,10510
97086,22039,738,4627,6221,10453
97089,9996,247,3037,3228,3484
97101,2801,108,977,1065,651
97102,153,14,33,68,38
97103,14219,520,4218,4695,4786
97106,3634,79,1120,954,1481
97107,1266,42,515,411,298
97108,320,13,127,73,107
97109,466,12,193,167,94
97110,1117,40,370,367,340
97111,2819,138,1229,613,839
97112,1645,63,569,537,476
97113,10206,1591,4412,2297,1906
97114,3560,190,1311,1028,1031
97115,3019,106,937,901,1075
97116,19273,1352,6975,5668,5278
97117,475,12,177,154,132
97118,699,16,344,223,116
97119,3528,114,1340,1023,1051
97121,1200,66,380,427,327
97122,390,0,123,218,49
97123,34847,3149,11092,8753,11853
97124,39938,2209,9638,8621,19470
97125,40,0,16,24,0
97127,2807,424,1145,754,484
97128,28266,1948,10376,8195,7747
97130,288,0,74,39,175
97131,2107,36,705,768,598
97132,23394,1027,6886,7854,7627
97133,3163,92,1073,843,1155
97134,218,0,57,89,72
97135,792,108,284,223,177
97136,1363,39,578,381,365
97137,936,90,336,238,272
97138,7838,411,2477,2776,2174
97140,17570,419,3411,4499,9241
97141,10748,673,4561,2949,2565
97144,86,0,46,9,31
97145,300,2,59,87,152
97146,4712,199,1473,1664,1376
97147,349,8,147,120,74
97148,2728,125,976,717,910
97149,429,0,59,73,297
97201,15734,270,1214,5208,9042
